Chr	CLASS	POS	EE_A1	EE_A2
chr1	0	227479397	0	1
chr1	1	92568466	0	0
chr1	0	127655333	0	0
chr1	0	83601824	1	0
chr1	0	75782637	0	0
chr1	0	139500567	0	1
chr1	1	224725024	0	0
chr1	0	36892417	1	1
chr1	0	198584047	0	0
chr1	1	220796686	0	0
chr1	1	231421877	0	0
chr1	0	213411584	1	0
chr1	0	195858094	0	0
chr1	0	210395734	1	0
chr1	0	200976591	0	0
chr1	0	126942683	0	0
chr1	1	111565047	1	0
chr1	1	16207760	0	0
chr1	1	51080468	0	0
chr1	0	41679119	0	0
chr1	0	183749680	0	0
chr1	0	179854580	1	0
chr1	1	196710325	0	0
chr1	0	113795333	0	0
chr1	1	72288631	1	0
chr1	0	39795114	0	0
chr1	1	109275908	0	1
chr1	0	50670618	0	0
chr1	1	25540347	0	1
chr1	1	118307139	0	0
chr1	1	109279544	1	0
chr1	0	175071491	0	1
chr1	1	197004053	0	0
chr1	0	140572191	0	0
chr1	0	226292089	0	1
chr1	0	180025912	0	0
chr1	0	129710708	1	1
chr1	0	46206717	0	0
chr1	1	200100088	0	0
chr1	1	161680670	1	0
chr1	0	82660696	1	0
chr1	0	207220781	0	0
chr1	1	243856696	0	1
chr1	0	193771223	0	0
chr1	0	236597110	0	0
chr1	1	245609739	1	1
chr1	0	97730866	1	1
chr1	0	81894914	0	0
chr1	1	205750404	0	0
chr1	1	56500678	0	0
chr1	0	5959099	0	0
chr1	1	67240275	0	0
chr1	0	192129643	0	0
chr1	0	111467968	0	0
chr1	0	111814686	0	0
chr1	1	22370719	1	1
chr1	0	65945413	0	0
chr1	1	201047168	0	0
chr1	1	213985913	0	0
chr1	1	118427430	0	0
chr1	1	14969410	0	0
chr1	0	55574927	0	0
chr1	1	218516032	0	0
chr1	0	184753496	0	0
chr1	1	20589745	0	0
chr1	1	40785289	0	0
chr1	1	156377518	1	1
chr1	0	66455563	0	1
chr1	0	131289694	1	0
chr1	1	26853597	0	0
chr1	1	167451188	0	0
chr1	1	161701516	0	1
chr1	1	52886344	0	0
chr1	1	36716588	0	0
chr1	0	91257639	0	0
chr1	1	109725029	0	0
chr1	1	6571371	0	0
chr1	0	126356867	0	1
chr1	0	219243061	0	0
chr1	1	24705677	1	0
chr1	1	45860202	0	0
chr1	1	161976937	0	0
chr1	1	220794341	0	0
chr1	0	107106856	0	0
chr1	0	196290494	0	0
chr1	1	220796686	0	1
chr1	0	88243131	1	1
chr1	1	160269067	0	0
chr1	0	28696225	0	1
chr1	0	182934468	0	1
chr1	1	19428536	0	0
chr1	1	169133102	0	1
chr1	0	123384496	0	0
chr1	0	150505280	1	0
chr1	1	154323116	0	0
chr1	0	188108048	0	1
chr1	1	4544044	0	1
chr1	0	18035701	0	0
chr1	0	127551942	1	0
chr1	1	11905735	0	0
chr1	1	161701516	0	0
chr1	1	62499950	0	0
chr1	1	219581847	0	0
chr1	0	9613557	0	0
chr1	1	196872247	1	1
chr1	1	55039974	0	0
chr1	0	94867480	0	1
chr1	0	174255054	0	1
chr1	1	5090400	1	0
chr1	1	11052779	0	1
chr1	1	40862972	1	0
chr1	0	93064474	0	0
chr1	1	97137438	0	1
chr1	1	231426482	0	1
chr1	1	247846998	0	1
chr1	0	127832771	0	0
chr1	0	174966417	0	0
chr1	1	211446361	0	0
chr1	0	239922233	0	1
chr1	0	22398816	1	1
chr1	0	96483081	0	1
chr1	1	9279146	1	0
chr1	1	218442109	0	1
chr1	1	50138323	0	1
chr1	1	156898198	0	1
chr1	0	116434927	0	0
chr1	0	116672787	1	0
chr1	1	39955946	0	0
chr1	0	180826585	0	0
chr1	0	119755356	0	0
chr1	0	208241098	0	0
chr1	0	247482700	0	1
chr1	0	28139523	1	0
chr1	0	173644213	0	1
chr1	1	66525663	0	0
chr1	1	109476817	0	1
chr1	0	31043691	0	0
chr1	0	70165613	0	1
chr1	0	81041668	0	0
chr1	0	182411313	1	0
chr1	1	43420823	0	1
chr1	0	96406130	0	0
chr1	1	21626533	1	1
chr1	1	2596694	0	1
chr1	0	131167944	0	0
chr1	1	75671921	0	1
chr1	1	74412569	0	0
chr1	0	122761852	0	0
chr1	1	118941193	0	0
chr1	1	36461929	0	0
chr1	0	7024990	0	0
chr1	0	90749916	1	0
chr1	1	155086187	1	0
chr1	0	152082444	0	0
chr1	0	169587321	0	0
chr1	0	195108901	0	1
chr1	0	72444453	0	1
chr1	1	62367753	0	0
chr1	0	60274924	0	0
chr1	1	2228951	0	0
chr1	0	213092873	0	0
chr1	1	59272220	0	0
chr1	1	118920241	0	0
chr1	1	16981663	0	0
chr1	0	7019714	0	1
chr1	1	93585930	0	0
chr1	0	36937634	1	0
chr1	1	25449242	1	0
chr1	1	213988477	0	0
chr1	1	159679910	0	1
chr1	1	243660767	1	0
chr1	0	134819778	1	0
chr1	1	43130713	0	0
chr1	0	64703871	0	0
chr1	0	71163099	0	0
chr1	1	218432267	0	1
chr1	1	23383982	0	1
chr1	0	164395243	0	0
chr1	0	175114731	0	1
chr1	1	114398704	0	0
chr1	1	150986360	0	0
chr1	0	236636646	0	0
chr1	0	177794665	0	0
chr1	1	47489755	1	0
chr1	0	102600887	0	0
chr1	1	161524532	0	0
chr1	1	237571716	0	0
chr1	0	108261320	0	1
chr1	1	220796686	0	0
chr1	0	136551384	0	0
chr1	0	184030196	0	0
chr1	0	64960113	1	0
chr1	1	26564345	1	0
chr1	1	6219310	0	0
chr1	1	25689289	0	0
chr1	1	227017202	0	1
chr1	1	109274570	0	0
chr1	0	208655176	0	0
chr1	0	156488517	0	0
chr1	0	116318494	0	0
chr1	1	200366947	0	0
chr1	1	156027382	0	0
chr1	0	134716610	1	0
chr1	0	242810411	0	0
chr1	0	19503507	0	0
chr1	1	221783857	0	0
chr1	0	24749048	0	0
chr1	1	219049508	1	0
chr1	1	73203153	0	1
chr1	0	79626010	0	0
chr1	1	173172821	0	0
chr1	1	209721440	0	0
chr1	1	155133751	0	1
chr1	1	155833414	0	0
chr1	1	209017129	1	0
chr1	1	160421989	0	1
chr1	0	82686926	0	1
chr1	1	119025165	0	1
chr1	0	80435421	1	0
chr1	0	129737489	0	0
chr1	0	17640474	0	1
chr1	0	243937030	0	0
chr1	1	162064100	0	0
chr1	1	119219552	0	0
chr1	0	60792604	0	0
chr1	0	237076458	1	0
chr1	1	243306367	0	0
chr1	0	100821481	0	0
chr1	0	241988518	0	0
chr1	1	229124896	1	1
chr1	1	119027128	0	0
chr1	1	56439852	0	0
chr1	0	145634228	1	0
chr1	1	26016621	0	1
chr1	0	27307942	0	0
chr1	0	106251817	0	0
chr1	0	6508962	1	0
chr1	0	132765480	1	0
chr1	0	178860172	0	0
chr1	1	25540804	0	0
chr1	1	143595936	1	0
chr1	1	170600176	0	0
chr1	0	143346234	0	0
chr1	1	93073826	0	0
chr1	0	45430864	0	1
chr1	0	209309367	0	1
chr1	1	30097700	0	0
chr1	1	219554437	0	0
chr1	0	186331931	0	0
chr1	0	115820431	0	0
chr1	0	60968719	0	0
chr1	0	206154926	1	0
chr1	0	37576307	0	0
chr1	1	160797947	0	0
chr1	0	4297455	0	0
chr1	0	125865289	0	0
chr1	1	97061176	0	0
chr1	1	199041592	0	0
chr1	0	228355324	0	0
chr1	1	226602300	0	0
chr1	0	134611217	0	1
chr1	0	207900654	0	0
chr1	1	179369192	0	1
chr1	1	209863354	0	0
chr1	1	150986360	0	0
chr1	0	98232443	0	0
chr1	0	195081892	0	0
chr1	1	66518889	0	0
chr1	0	159341915	0	0
chr1	1	196846578	1	0
chr1	1	107826861	0	0
chr1	1	170382960	0	0
chr1	1	10736490	0	0
chr1	0	87875539	0	0
chr1	1	55030366	0	0
chr1	0	180911908	0	0
chr1	0	7086261	0	1
chr1	1	218287302	1	0
chr1	1	159388455	0	0
chr1	1	197840949	0	0
chr1	1	182600491	0	0
chr1	0	171115063	0	1
chr1	0	146485735	0	0
chr1	0	85409104	0	0
chr1	0	132466383	0	1
chr1	0	244827001	0	0
chr1	1	158550947	0	0
chr1	1	150986360	0	0
chr1	1	197419740	0	0
chr1	0	87865108	0	0
chr1	1	57086566	0	0
chr1	1	216704150	0	0
chr1	0	150224319	0	0
chr1	1	22384980	0	0
chr1	0	85542666	0	0
chr1	0	182664041	1	0
chr1	0	83549132	1	0
chr1	1	39570014	1	0
chr1	0	161509615	0	0
chr1	0	230042826	0	0
chr1	1	114526630	1	1
chr1	0	122403069	0	0
chr1	1	182361969	0	0
chr1	1	56111740	0	0
chr1	1	169542317	0	0
chr1	1	116472496	1	0
chr1	0	116264431	0	0
chr1	1	84884975	0	0
chr1	1	211896587	0	0
chr1	0	196652177	0	0
chr1	1	213977478	0	0
chr1	1	204617919	0	0
chr1	1	22229731	0	1
chr1	1	23005657	0	0
chr1	1	169109334	0	0
chr1	0	33433812	0	0
chr1	1	183471396	0	1
chr1	0	7337978	0	0
chr1	1	113834946	0	0
chr1	0	44257386	1	0
chr1	1	173330604	0	0
chr1	0	65649845	0	0
chr1	0	98499670	0	0
chr1	0	117966813	0	0
chr1	0	197346801	0	0
chr1	0	66318559	0	0
chr1	0	157084879	0	0
chr1	0	64341277	0	0
chr1	1	3775434	1	0
chr1	1	62560271	0	0
chr1	1	168722899	0	0
chr1	0	84565040	0	0
chr1	1	67021693	0	0
chr1	1	162143176	0	1
chr1	0	92936551	0	0
chr1	1	41292321	1	0
chr1	0	94321259	0	0
chr1	1	170403362	0	0
chr1	1	245831570	0	0
chr1	1	223856582	0	0
chr1	0	41845356	0	0
chr1	1	219906550	1	0
chr1	0	138428192	0	0
chr1	0	78233764	0	0
chr1	0	178391775	1	0
chr1	0	103957455	0	0
chr1	1	25171301	1	0
chr1	0	221487893	0	0
chr1	0	178673159	0	0
chr1	1	168381652	0	0
chr1	1	240614757	0	0
chr1	0	139054174	0	1
chr1	1	173201479	0	0
chr1	1	17000934	0	0
chr1	1	181025454	0	0
chr1	0	24062647	1	1
chr1	0	166733013	0	1
chr1	1	161502368	0	0
chr1	0	157142134	0	0
chr1	1	218738654	0	0
chr1	1	109507558	0	0
chr1	1	154039148	0	0
chr1	0	118521100	0	0
chr1	1	247857146	0	0
chr1	1	78168337	0	0
chr1	0	228492982	0	0
chr1	0	79905586	0	0
chr1	0	191452412	0	1
chr1	1	247421289	0	0
chr1	0	198033942	0	0
chr1	0	146864496	0	0
chr1	1	202505646	0	0
chr1	0	154083954	0	0
chr1	0	183373498	1	0
chr1	1	219443694	0	0
chr1	1	234960804	1	0
chr1	0	198313566	0	0
chr1	0	126234539	0	1
chr1	1	58217139	0	1
chr1	1	25076133	0	0
chr1	0	47490985	1	0
chr1	0	169729460	1	0
chr1	1	90724174	0	0
chr1	0	54834337	0	0
chr1	0	3487528	0	0
chr1	1	154453788	0	0
chr1	1	9661187	1	0
chr1	1	109612066	0	0
chr1	1	155846294	0	0
chr1	1	196925699	0	0
chr1	0	139914431	0	0
chr1	0	247730739	0	0
chr1	0	155410799	0	0
chr1	0	136000735	0	0
chr1	1	12039288	0	0
chr1	1	151369227	0	0
chr1	0	36603064	1	0
chr1	0	170310822	0	0
chr1	0	229469538	0	0
chr1	1	177920345	1	0
chr1	1	156232849	0	0
chr1	1	230161913	0	0
chr1	1	57428901	0	0
chr1	1	110776727	0	0
chr1	0	156798122	0	1
chr1	1	206770623	0	0
chr1	1	220794341	0	0
chr1	1	150166511	0	0
chr1	1	74769633	0	1
chr1	1	220796686	0	0
chr1	0	14497525	0	0
chr1	0	233147543	0	1
chr1	1	150982195	0	0
chr1	1	21745499	0	0
chr1	0	95518307	0	1
chr1	0	131514308	0	0
chr1	1	119029974	0	0
chr1	1	177920345	0	1
chr1	1	109303656	0	0
chr1	0	230993091	0	0
chr1	1	9275686	0	0
chr1	0	150723432	1	0
chr1	0	126628485	0	0
chr1	0	61310051	0	0
chr1	1	220919496	0	0
chr1	1	91614502	0	0
chr1	0	29351429	0	1
chr1	1	96412516	0	0
chr1	0	246234239	0	0
chr1	0	181441978	1	0
chr1	0	24440053	0	0
chr1	1	219488693	1	0
chr1	1	61459404	0	0
chr1	1	181771788	0	0
chr1	0	116696936	0	0
chr1	1	164225235	0	0
chr1	1	8858254	0	0
chr1	1	21379232	0	0
chr1	1	109988373	0	0
chr1	0	148539196	1	0
chr1	1	234717521	0	0
chr1	1	218442672	0	0
chr1	0	7658286	0	0
chr1	1	2212668	0	0
chr1	0	102661237	0	0
chr1	0	164789120	0	0
chr1	1	222612690	1	0
chr1	1	219401215	0	0
chr1	0	210108378	0	0
chr1	1	196411028	1	0
chr1	0	231783928	1	0
chr1	1	60875960	0	1
chr1	0	32817012	1	0
chr1	0	127675222	0	0
chr1	0	245763016	1	0
chr1	0	233017835	0	0
chr1	1	3270752	0	0
chr1	1	66584461	0	0
chr1	1	53673181	0	1
chr1	1	172343629	0	0
chr1	1	177845779	0	0
chr1	1	220800221	0	0
chr1	1	55058182	0	0
chr1	1	112139370	0	1
chr1	0	10171586	0	0
chr1	0	246004369	1	0
chr1	0	43637359	1	0
chr1	1	36731718	0	1
chr1	0	237084790	0	0
chr1	1	177652066	0	0
chr1	1	218521283	0	0
chr1	1	158626734	1	0
chr1	0	78900668	0	0
chr1	1	225708104	1	1
chr1	0	30952460	0	0
chr1	0	12623067	1	0
chr1	1	50614520	0	0
chr1	1	162183762	0	0
chr1	0	21220290	1	0
chr1	1	62458777	1	1
chr1	0	44671473	0	0
chr1	0	87011596	0	0
chr1	0	86851621	1	0
chr1	1	216519921	1	0
chr1	1	3190983	0	0
chr1	0	76123902	0	0
chr1	0	141915620	0	0
chr1	1	181628779	0	1
chr1	0	17171859	0	0
chr1	0	108942460	1	0
chr1	1	219471154	1	0
chr1	0	41201708	0	0
chr1	1	172705636	0	0
chr1	1	205667206	0	0
chr1	0	10809347	1	0
chr1	0	124774774	1	0
chr1	0	76640895	0	0
chr1	0	138543285	0	0
chr1	1	115135325	0	1
chr1	0	214859253	0	1
chr1	1	64312716	0	0
chr1	0	726869	1	1
chr1	0	42143997	0	1
chr1	1	162183762	0	0
chr1	1	43707752	0	1
chr1	0	130219153	0	0
chr1	0	227820501	0	0
chr1	1	11154525	0	0
chr1	1	229634617	0	1
chr1	0	172228602	0	0
chr1	0	198478847	0	0
chr1	0	40051810	0	0
chr1	0	132342293	0	0
chr1	0	28336076	0	0
chr1	1	109275908	0	0
chr1	1	230159169	0	1
chr1	0	81758448	0	0
chr1	1	87885828	0	0
chr1	0	84597921	0	0
chr1	1	92514125	0	0
chr1	0	90183414	0	1
chr1	0	248730873	0	0
chr1	0	184707480	0	1
chr1	0	137202353	0	0
chr1	0	179268243	0	1
chr1	0	197789046	0	0
chr1	0	7748224	0	0
chr1	0	187173466	0	0
chr1	0	115696996	0	0
chr1	1	243369971	1	0
chr1	0	171482399	0	0
chr1	1	7734229	1	0
chr1	1	109507558	0	0
chr1	0	2109448	0	0
chr1	1	84760616	0	1
chr1	1	85975423	0	1
chr1	0	84197570	0	1
chr1	0	141139813	1	0
chr1	1	66518889	0	1
chr1	1	109214673	0	0
chr1	0	791758	0	0
chr1	0	41559380	0	0
chr1	0	102839593	0	0
chr1	1	102260843	1	1
chr1	0	200495429	0	1
chr1	0	35039971	0	0
chr1	1	95217957	1	0
chr1	0	233532804	1	0
chr1	1	234599210	0	0
chr1	0	188724079	1	0
chr1	1	171454028	0	0
chr1	0	210289881	0	0
chr1	0	85052434	0	0
chr1	0	78123318	0	0
chr1	0	112408838	1	1
chr1	1	61421219	1	0
chr1	0	219595969	0	1
chr1	1	11935119	0	1
chr1	1	172412243	0	0
chr1	0	78204117	0	0
chr1	0	125928840	0	0
chr1	0	168815009	0	1
chr1	1	67240275	0	1
chr1	0	246202245	0	0
chr1	0	29002270	0	0
chr1	1	244441734	0	0
chr1	0	136323004	0	0
chr1	0	102321679	0	0
chr1	0	69166275	0	0
chr1	0	184313899	0	0
chr1	0	94092384	0	0
chr1	0	84042953	0	0
chr1	0	151082323	0	0
chr1	0	17830906	1	0
chr1	1	161749589	0	0
chr1	0	68203621	1	0
chr1	0	180438850	0	0
chr1	1	45555123	0	0
chr1	0	7578195	0	0
chr1	0	134939147	0	0
chr1	1	150571617	0	0
chr1	0	103326356	0	0
chr1	1	77984833	1	1
chr1	0	13642568	1	0
chr1	0	91473664	0	0
chr1	1	38897622	0	0
chr1	1	73348476	1	0
chr1	0	62799829	0	0
chr1	1	78946283	1	0
chr1	1	16042482	1	0
chr1	0	125318317	0	0
chr1	0	62311155	0	0
chr1	0	195388325	0	0
chr1	1	159207958	1	0
chr1	1	198106346	0	0
chr1	0	102612014	0	0
chr1	0	152635407	0	0
chr1	1	29299631	0	0
chr1	1	173187153	0	0
chr1	0	55366892	0	1
chr1	1	3734467	0	0
chr1	0	201822938	0	1
chr1	0	110313560	0	0
chr1	0	208922582	0	1
chr1	0	44290363	0	0
chr1	0	147551977	0	0
chr1	0	90645865	0	0
chr1	1	222649657	0	0
chr1	1	1914634	0	0
chr1	1	16178825	0	0
chr1	0	134481571	0	0
chr1	1	4639166	0	1
chr1	0	222587188	0	1
chr1	1	243648019	1	0
chr1	1	15512617	0	0
chr1	0	84754730	0	1
chr1	0	203861867	0	0
chr1	0	18255003	0	1
chr1	1	61366266	0	0
chr1	1	154454494	0	0
chr1	1	182185855	1	0
chr1	1	41490043	0	0
chr1	1	151002495	0	0
chr1	1	230244207	0	0
chr1	0	2778773	0	0
chr1	1	200320840	0	0
chr1	0	55543495	0	0
chr1	0	199732951	0	0
chr1	0	211294011	0	0
chr1	0	128389879	0	0
chr1	1	228858641	0	1
chr1	0	37849198	0	0
chr1	1	247442974	1	1
chr1	1	38950306	1	0
chr1	1	212707410	0	0
chr1	0	84346452	0	0
chr1	1	26946110	0	0
chr1	1	23872873	0	0
chr1	1	218525291	1	0
chr1	0	196481632	0	0
chr1	1	169549811	0	0
chr1	0	169739498	0	0
chr1	1	227565795	1	0
chr1	1	55030366	0	0
chr1	1	196610909	0	0
chr1	1	170657812	0	0
chr1	1	55063514	0	0
chr1	1	73185521	0	0
chr1	0	112762010	1	1
chr1	1	24977085	0	1
chr1	0	61840060	0	0
chr1	0	186849328	0	0
chr1	0	115183242	0	0
chr1	1	112272324	0	0
chr1	0	71942573	0	0
chr1	1	57496274	0	0
chr1	0	55649338	0	0
chr1	1	55031188	0	1
chr1	1	62745143	0	0
chr1	0	175643958	0	0
chr1	0	129548739	0	0
chr1	1	199025568	0	0
chr1	0	244176890	1	0
chr1	0	57079962	0	1
chr1	1	41410279	0	0
chr1	1	119727368	1	0
chr1	0	3940764	0	0
chr1	1	160348147	0	0
chr1	1	85860941	1	0
chr1	0	192114545	0	0
chr1	1	33480000	0	0
chr1	0	32786094	0	0
chr1	0	196577557	1	1
chr1	1	57634958	0	0
chr1	1	230159169	0	0
chr1	0	213514228	1	0
chr1	1	197157519	1	0
chr1	1	243309499	0	0
chr1	0	237612393	0	0
chr1	0	227988274	1	0
chr1	0	244548410	0	1
chr1	0	47380598	0	0
chr1	1	3473193	0	0
chr1	1	236712957	0	0
chr1	1	147783720	0	0
chr1	0	163186344	0	0
chr1	0	177392720	0	1
chr1	1	213780136	1	0
chr1	0	248092405	0	0
chr1	1	228860875	1	1
chr1	0	204429233	0	0
chr1	0	38824621	0	0
chr1	0	138495958	1	0
chr1	1	225453114	0	1
chr1	0	202038192	0	0
chr1	0	106693936	1	0
chr1	0	236799401	0	0
chr1	1	227834698	0	0
chr1	0	8935283	0	1
chr1	0	152856645	0	0
chr1	0	54047250	1	0
chr1	1	243867924	0	1
chr1	0	68992656	0	1
chr1	0	158587659	0	0
chr1	1	119177150	0	0
chr1	1	21751022	0	0
chr1	0	17628211	1	0
chr1	1	207866086	0	1
chr1	1	203312047	0	1
chr1	1	185342590	0	0
chr1	1	24951485	1	1
chr1	1	22205049	0	0
chr1	1	46031037	0	0
chr1	1	155181061	0	0
chr1	0	144777223	0	0
chr1	1	205492095	0	0
chr1	1	107064414	0	0
chr1	0	52846113	0	0
chr1	1	72286547	0	1
chr1	1	50777702	0	1
chr1	0	245284625	0	1
chr1	0	19086423	1	0
chr1	1	72263459	0	0
chr1	0	9944051	0	0
chr1	1	118979008	1	1
chr1	1	67041704	0	1
chr1	0	2061318	0	0
chr1	0	224228426	0	0
chr1	1	236139824	0	1
chr1	1	107800465	0	0
chr1	0	128726833	1	0
chr1	0	88078850	0	0
chr1	0	118849018	0	0
chr1	0	193670488	0	0
chr1	0	220022428	0	0
chr1	0	120888640	0	0
chr1	0	160408003	0	1
chr1	0	85245592	0	0
chr1	1	210262765	0	0
chr1	0	11000781	1	0
chr1	0	111470505	0	0
chr1	0	188423568	0	0
chr1	0	13405376	0	0
chr1	1	101472921	0	0
chr1	0	2594818	0	0
chr1	1	15929512	1	0
chr1	1	36469527	0	1
chr1	1	118310352	1	0
chr1	1	20704549	0	1
chr1	0	171213353	0	0
chr1	0	247151702	0	0
chr1	0	222613493	0	0
chr1	0	226865339	0	1
chr1	0	227093671	1	1
chr1	1	67182913	0	0
chr1	1	152206676	0	1
chr1	1	31099724	0	0
chr1	1	181566579	0	1
chr1	1	109928142	0	0
chr1	0	164653950	0	0
chr1	1	181428088	0	0
chr1	0	6332035	0	0
chr1	0	118019789	0	0
chr1	0	185238467	0	0
chr1	0	78163449	1	0
chr1	1	153108728	0	0
chr1	1	156743766	0	0
chr1	0	131390539	0	0
chr1	0	3542938	1	1
chr1	1	162143176	0	0
chr1	1	156716213	0	0
chr1	1	109276674	1	0
chr1	1	112673921	0	0
chr1	0	126746324	0	0
chr1	0	58407745	0	0
chr1	1	88678370	0	0
chr1	0	79710084	0	1
chr1	0	41001591	0	1
chr1	0	165478711	0	0
chr1	1	201459425	0	0
chr1	0	150972417	0	0
chr1	1	114693164	1	0
chr1	1	109466484	0	0
chr1	1	159201007	0	1
chr1	1	219580167	0	0
chr1	1	61421219	0	0
chr1	1	218401834	0	0
chr1	0	176837566	1	0
chr1	1	221106893	0	1
chr1	0	125801562	0	0
chr1	1	104056319	0	0
chr1	1	11823478	0	0
chr1	1	247876149	0	1
chr1	0	33597877	0	0
chr1	0	142448585	0	0
chr1	0	99683731	0	0
chr1	0	92423669	0	0
chr1	0	172805260	0	0
chr1	0	59273627	0	0
chr1	0	91754184	1	0
chr1	1	229430665	0	1
chr1	0	158043539	0	0
chr1	1	235378708	0	0
chr1	0	105500230	0	0
chr1	0	4697457	0	0
chr1	1	55039974	0	0
chr1	0	101771362	0	0
chr1	1	9285727	0	1
chr1	0	125688365	0	1
chr1	1	242208860	0	0
chr1	0	58342282	0	0
chr1	1	65640261	0	0
chr1	0	147636290	1	0
chr1	1	3703616	1	0
chr1	0	191066635	0	0
chr1	0	76533368	0	0
chr1	0	74701487	1	0
chr1	0	200745454	0	0
chr1	1	86022231	0	0
chr1	0	247934480	0	1
chr1	1	219474597	0	0
chr1	0	19638604	0	0
chr1	0	89081634	0	0
chr1	0	163451733	0	0
chr1	1	214819637	0	1
chr1	0	101568748	0	0
chr1	0	66254557	0	0
chr1	0	239075214	0	0
chr1	0	3148256	0	0
chr1	1	167397956	0	0
chr1	0	47468518	1	0
chr1	1	68191014	1	0
chr1	0	224170478	1	1
chr1	0	20383347	0	0
chr1	0	98580689	0	1
chr1	0	216723171	0	0
chr1	0	128908419	1	1
chr1	0	89323732	0	0
chr1	0	43010428	0	0
chr1	0	236086980	0	0
chr1	0	38436284	0	0
chr1	0	9907759	0	0
chr1	1	11899159	0	0
chr1	0	166317799	0	1
chr1	0	135835089	0	0
chr1	1	247877880	0	0
chr1	0	190190752	0	0
chr1	0	192907279	0	0
chr1	1	53230210	0	0
chr1	0	117955706	1	0
chr1	1	11898666	1	1
chr1	0	209658844	0	0
chr1	1	23354137	0	1
chr1	0	24475472	1	0
chr1	0	24159800	0	0
chr1	0	22699393	0	0
chr1	0	196919231	0	0
chr1	1	223111858	0	0
chr1	1	62641855	0	1
chr1	0	83372324	0	0
chr1	1	179307608	0	0
chr1	0	17052862	1	0
chr1	1	111920328	1	0
chr1	0	186468781	0	1
chr1	1	241870961	0	0
chr1	0	103105870	1	1
chr1	1	43634413	0	0
chr1	0	119408139	0	0
chr1	1	205161285	0	0
chr1	1	156060246	0	1
chr1	1	54967857	0	0
chr1	0	234895056	0	0
chr1	1	44031577	0	0
chr1	0	183098940	1	0
chr1	1	90728134	1	0
chr1	1	67938637	0	0
chr1	0	237288849	0	0
chr1	0	163974243	0	0
chr1	0	137266143	0	0
chr1	0	227021597	0	0
chr1	0	87786611	0	0
chr1	1	202837278	0	0
chr1	0	149888958	0	0
chr1	0	61015153	0	0
chr1	0	169888826	0	0
chr1	1	39594801	0	0
chr1	0	54846083	1	0
chr1	0	123422554	0	0
chr1	1	159205095	0	1
chr1	0	132061823	0	0
chr1	0	44595115	0	0
chr1	1	109540264	0	0
chr1	1	1290932	1	0
chr1	1	110177778	0	0
chr1	1	198253085	1	1
chr1	1	41174805	0	0
chr1	1	8077340	0	0
chr1	1	14794049	0	0
chr1	0	114268562	0	1
chr1	0	199790050	0	0
chr1	1	58251738	0	0
chr1	1	46031828	0	0
chr1	1	46110871	0	0
chr1	0	597910	0	0
chr1	0	201873277	0	0
chr1	1	52498488	0	0
chr1	0	80250661	0	0
chr1	0	40115201	1	0
chr1	1	181570611	0	0
chr1	0	219881298	0	0
chr1	0	90898653	1	0
chr1	1	150495277	0	0
chr1	0	67713807	0	0
chr1	0	49303380	0	0
chr1	0	218165661	1	1
chr1	0	1938402	0	0
chr1	1	56442048	0	0
chr1	1	64763616	0	1
chr1	0	91549404	1	0
chr1	1	160236277	0	1
chr1	1	115755137	1	0
chr1	1	118472222	0	0
chr1	0	221378832	0	0
chr1	1	155205298	0	1
chr1	1	112139370	0	0
chr1	1	154593043	0	0
chr1	1	109275216	0	1
chr1	0	120149469	0	0
chr1	0	2160155	1	1
chr1	0	72841685	0	0
chr1	1	218796566	1	1
chr1	0	162776220	0	0
chr1	1	197373250	0	0
chr1	1	222620290	0	0
chr1	0	67645211	1	0
chr1	1	109690361	0	0
chr1	0	214457599	0	0
chr1	1	42004603	0	0
chr1	0	58708162	0	0
chr1	0	7584861	0	0
chr1	1	167458010	0	1
chr1	1	209104427	0	0
chr1	1	177920345	0	0
chr1	0	36261108	0	0
chr1	1	3080038	0	0
chr1	1	82754751	0	1
chr1	1	29965625	1	0
chr1	0	145853147	0	0
chr1	1	62371305	0	0
chr1	0	2130666	0	0
chr1	1	56758491	0	0
chr1	0	232637222	0	0
chr1	0	208812742	0	0
chr1	0	217618148	0	1
chr1	1	72387303	0	0
chr1	1	193307845	0	0
chr1	0	128035153	0	0
chr1	1	52280829	1	0
chr1	0	169347562	0	0
chr1	1	61366773	0	1
chr1	1	242567029	0	1
chr1	0	177879154	0	0
chr1	0	248657346	0	0
chr1	1	74850710	0	0
chr1	1	10664179	0	0
chr1	0	191033094	0	0
chr1	0	237127435	0	0
chr1	1	158371483	0	0
chr1	0	44416720	0	1
chr1	1	220796686	0	0
chr1	0	147852486	1	0
chr1	0	47772930	0	1
chr1	0	89176961	0	0
chr1	0	243597966	1	0
chr1	0	190004098	0	0
chr1	1	159205737	0	0
chr1	0	51834839	0	0
chr1	1	150775659	0	0
chr1	0	211040999	0	0
chr1	0	222554113	0	0
chr1	1	196917640	1	0
chr1	1	62545200	0	0
chr1	0	148904464	0	0
chr1	0	191512662	0	0
chr1	1	84370016	0	1
chr1	0	131537878	0	0
chr1	0	35096552	0	0
chr1	0	6509096	0	0
chr1	0	166263937	0	0
chr1	0	110796665	1	0
chr1	0	152452460	0	1
chr1	0	235900090	0	0
chr1	0	146208123	1	0
chr1	0	159597887	0	0
chr1	0	232869091	0	1
chr1	1	2569783	0	0
chr1	1	16012818	0	0
chr1	0	3665415	0	0
